Check-in Date,Check-out Date,Price in NZD,URL
2024-09-15,2024-09-16,271,https://www.airbnb.co.nz/rooms/1008128615688965304?check_in=2024-09-15&guests=3&adults=3&check_out=2024-09-16&source_impression_id=p3_1716370492_ruvZ+Rd7L31+3RPB
2024-09-16,2024-09-17,271,https://www.airbnb.co.nz/rooms/1008128615688965304?check_in=2024-09-16&guests=3&adults=3&check_out=2024-09-17&source_impression_id=p3_1716370492_ruvZ+Rd7L31+3RPB
2024-09-17,2024-09-18,271,https://www.airbnb.co.nz/rooms/1008128615688965304?check_in=2024-09-17&guests=3&adults=3&check_out=2024-09-18&source_impression_id=p3_1716370492_ruvZ+Rd7L31+3RPB
2024-09-18,2024-09-19,271,https://www.airbnb.co.nz/rooms/1008128615688965304?check_in=2024-09-18&guests=3&adults=3&check_out=2024-09-19&source_impression_id=p3_1716370492_ruvZ+Rd7L31+3RPB
2024-09-19,2024-09-20,271,https://www.airbnb.co.nz/rooms/1008128615688965304?check_in=2024-09-19&guests=3&adults=3&check_out=2024-09-20&source_impression_id=p3_1716370492_ruvZ+Rd7L31+3RPB
2024-09-20,2024-09-21,271,https://www.airbnb.co.nz/rooms/1008128615688965304?check_in=2024-09-20&guests=3&adults=3&check_out=2024-09-21&source_impression_id=p3_1716370492_ruvZ+Rd7L31+3RPB
2024-09-21,2024-09-22,271,https://www.airbnb.co.nz/rooms/1008128615688965304?check_in=2024-09-21&guests=3&adults=3&check_out=2024-09-22&source_impression_id=p3_1716370492_ruvZ+Rd7L31+3RPB
2024-09-22,2024-09-23,271,https://www.airbnb.co.nz/rooms/1008128615688965304?check_in=2024-09-22&guests=3&adults=3&check_out=2024-09-23&source_impression_id=p3_1716370492_ruvZ+Rd7L31+3RPB
2024-09-23,2024-09-24,271,https://www.airbnb.co.nz/rooms/1008128615688965304?check_in=2024-09-23&guests=3&adults=3&check_out=2024-09-24&source_impression_id=p3_1716370492_ruvZ+Rd7L31+3RPB
2024-09-24,2024-09-25,271,https://www.airbnb.co.nz/rooms/1008128615688965304?check_in=2024-09-24&guests=3&adults=3&check_out=2024-09-25&source_impression_id=p3_1716370492_ruvZ+Rd7L31+3RPB
2024-09-25,2024-09-26,271,https://www.airbnb.co.nz/rooms/1008128615688965304?check_in=2024-09-25&guests=3&adults=3&check_out=2024-09-26&source_impression_id=p3_1716370492_ruvZ+Rd7L31+3RPB
2024-09-26,2024-09-27,271,https://www.airbnb.co.nz/rooms/1008128615688965304?check_in=2024-09-26&guests=3&adults=3&check_out=2024-09-27&source_impression_id=p3_1716370492_ruvZ+Rd7L31+3RPB
2024-09-27,2024-09-28,271,https://www.airbnb.co.nz/rooms/1008128615688965304?check_in=2024-09-27&guests=3&adults=3&check_out=2024-09-28&source_impression_id=p3_1716370492_ruvZ+Rd7L31+3RPB
2024-09-28,2024-09-29,271,https://www.airbnb.co.nz/rooms/1008128615688965304?check_in=2024-09-28&guests=3&adults=3&check_out=2024-09-29&source_impression_id=p3_1716370492_ruvZ+Rd7L31+3RPB
2024-09-29,2024-09-30,271,https://www.airbnb.co.nz/rooms/1008128615688965304?check_in=2024-09-29&guests=3&adults=3&check_out=2024-09-30&source_impression_id=p3_1716370492_ruvZ+Rd7L31+3RPB
2024-09-30,2024-10-01,271,https://www.airbnb.co.nz/rooms/1008128615688965304?check_in=2024-09-30&guests=3&adults=3&check_out=2024-10-01&source_impression_id=p3_1716370492_ruvZ+Rd7L31+3RPB
2024-10-01,2024-10-02,271,https://www.airbnb.co.nz/rooms/1008128615688965304?check_in=2024-10-01&guests=3&adults=3&check_out=2024-10-02&source_impression_id=p3_1716370492_ruvZ+Rd7L31+3RPB
2024-10-02,2024-10-03,271,https://www.airbnb.co.nz/rooms/1008128615688965304?check_in=2024-10-02&guests=3&adults=3&check_out=2024-10-03&source_impression_id=p3_1716370492_ruvZ+Rd7L31+3RPB
2024-10-03,2024-10-04,271,https://www.airbnb.co.nz/rooms/1008128615688965304?check_in=2024-10-03&guests=3&adults=3&check_out=2024-10-04&source_impression_id=p3_1716370492_ruvZ+Rd7L31+3RPB
2024-10-04,2024-10-05,271,https://www.airbnb.co.nz/rooms/1008128615688965304?check_in=2024-10-04&guests=3&adults=3&check_out=2024-10-05&source_impression_id=p3_1716370492_ruvZ+Rd7L31+3RPB
2024-10-05,2024-10-06,271,https://www.airbnb.co.nz/rooms/1008128615688965304?check_in=2024-10-05&guests=3&adults=3&check_out=2024-10-06&source_impression_id=p3_1716370492_ruvZ+Rd7L31+3RPB
2024-10-06,2024-10-07,271,https://www.airbnb.co.nz/rooms/1008128615688965304?check_in=2024-10-06&guests=3&adults=3&check_out=2024-10-07&source_impression_id=p3_1716370492_ruvZ+Rd7L31+3RPB
